Claim ID,Customer ID,Policy Type,Region,Claim Date,Claim Amount,Status,Policy Start Date,Premium Amount,Customer Age,Incident Type,Gender,National ID
CLM1527,CUST88134,Health,Coast,2024-05-01,156907.88,Pending,2023-10-25,71864.07,60.0,Natural Disaster,Male,22762205
CLM1528,CUST71039,Comprehensive,North Eastern,2024-09-15,49534.24,Cancelled,2023-01-31,69078.84,63.0,Medical,Female,51946203
CLM1529,CUST39333,Property,Rift Valley,2024-02-29,456517.94,Rejected,2024-01-07,19968.6,60.0,Fire,Female,60237832
CLM1530,CUST13966,Comprehensive,Coast,2024-02-05,239847.39,Pending,2023-10-09,29661.22,40.0,Natural Disaster,Male,19010480
CLM1531,CUST63174,Comprehensive,Coast,2024-02-06,278518.78,Approved,2022-12-02,79658.23,52.0,Medical,Female,21457410
CLM1532,CUST41270,Property,Western,2024-10-16,486971.97,Rejected,2023-08-02,8473.87,31.0,Other,Female,22960658
CLM1534,CUST70674,Comprehensive,North Eastern,2024-08-06,88910.83,Rejected,2024-05-22,8821.55,24.0,Other,Female,88714010
CLM1535,CUST94540,Comprehensive,Nyanza,2024-09-17,408699.76,Approved,2022-07-09,76193.62,60.0,Theft,Female,54244334
CLM1536,CUST61115,Health,Nyanza,2024-05-17,103625.18,Cancelled,2023-10-20,31374.06,68.0,Other,Female,65137801
CLM1537,CUST66980,Life,Central,2024-04-21,291780.76,Rejected,2023-05-01,85068.4,72.0,Fire,Male,16904975
CLM1538,CUST81943,Comprehensive,Coast,2024-02-10,55739.46,Cancelled,2023-03-25,86836.6,33.0,Medical,Female,57197152
CLM1539,CUST60173,Health,Nyanza,2024-03-23,331581.29,Rejected,2022-08-29,15628.75,53.0,Medical,Female,78103759
CLM1540,CUST30220,Third Party,Western,2024-07-06,6789.77,Approved,2022-12-15,16111.6,74.0,Medical,Female,98145654
CLM1541,CUST27796,Health,North Eastern,2024-05-15,446897.65,Rejected,2024-05-14,63078.35,47.0,Natural Disaster,Female,24524825
CLM1542,CUST68988,Third Party,Western,2024-02-14,212961.16,Approved,2023-08-16,58637.97,72.0,Other,Male,59333209
CLM1543,CUST45291,Property,Coast,2024-08-10,17697.48,Approved,2022-12-18,57678.66,63.0,Fire,Male,47388792
CLM1544,CUST20494,Property,Rift Valley,2024-11-24,233003.23,Approved,2024-05-21,53288.97,57.0,Accident,Male,67594492
CLM1545,CUST96997,Comprehensive,Rift Valley,2024-08-26,306906.52,Cancelled,2024-05-14,54433.26,18.0,Medical,Female,93446356
CLM1546,CUST71503,Life,Eastern,2024-08-24,177104.36,Cancelled,2023-02-20,30342.43,20.0,Other,Female,13523729
CLM1547,CUST83886,Health,Western,2024-03-11,286857.14,Cancelled,2023-03-01,81271.79,57.0,Accident,Female,13886030
CLM1548,CUST26622,Life,Rift Valley,2024-12-23,67136.84,Cancelled,2023-06-12,28971.28,34.0,Accident,Male,51471222
CLM1549,CUST87564,Health,Coast,2024-01-03,404112.5,Cancelled,2022-05-21,78687.72,33.0,Medical,Male,57113566
CLM1550,CUST14337,Comprehensive,Western,2024-08-07,298176.5,Pending,2023-09-15,84086.19,66.0,Medical,Female,29226889
CLM1552,CUST72420,Property,Nyanza,2024-10-16,190520.6,Rejected,2024-04-04,48509.78,27.0,Natural Disaster,Female,???
CLM1553,CUST68827,Life,Nairobi,2024-05-26,49584.8,Cancelled,2023-10-15,95706.0,45.0,Natural Disaster,Female,38874646
CLM1554,CUST45007,Life,Eastern,2024-05-12,231093.19,Pending,2022-09-02,73962.72,55.0,Theft,Female,70887307
CLM1555,CUST33582,Comprehensive,Nairobi,2024-05-01,416013.06,Approved,2023-05-19,42302.38,51.0,Accident,Female,59667685
CLM1556,CUST47132,Comprehensive,Nairobi,2024-08-19,310079.21,Approved,2022-05-12,93973.54,60.0,Theft,Male,86181117
CLM1557,CUST25725,Property,Western,2024-03-01,188603.26,Pending,2022-09-02,89808.16,62.0,Theft,Female,17061037
CLM1558,CUST96570,Health,Rift Valley,2024-01-20,384910.21,Cancelled,2023-06-08,27218.99,67.0,Accident,Female,92924837
CLM1559,CUST60174,Comprehensive,Rift Valley,2024-04-15,477847.24,Cancelled,2023-11-20,19437.09,22.0,Medical,Male,20949687
CLM1560,CUST33388,Comprehensive,Western,2024-06-13,270775.45,Rejected,2024-01-25,23401.88,59.0,Accident,Female,98843907
CLM1562,CUST97111,Third Party,Coast,2024-04-16,452404.15,Approved,2022-12-01,52507.53,67.0,Medical,Female,65590800
CLM1563,CUST19188,Comprehensive,Eastern,2024-02-14,477123.52,Rejected,2022-09-26,13877.96,52.0,Fire,Female,78765957
CLM1565,CUST60353,Life,Eastern,2024-07-07,448333.89,Cancelled,2024-03-29,49677.35,74.0,Other,Female,89609131
CLM1567,CUST68891,Comprehensive,Nairobi,2024-03-26,170303.27,Cancelled,2023-09-07,79202.3,20.0,Medical,Male,16095815
CLM1568,CUST95701,Health,Western,2024-01-22,370784.7,Pending,2022-01-06,92631.95,20.0,Other,Male,90440034
CLM1569,CUST12498,Property,Nairobi,2024-04-27,122098.59,Pending,2022-11-25,3407.79,58.0,Accident,Female,37437207
CLM1571,CUST65864,Health,Coast,2024-05-07,61280.42,Pending,2022-07-06,33515.81,68.0,Theft,Male,48848936
CLM1572,CUST53975,Life,Western,2024-07-12,379017.49,Pending,2023-10-31,70236.99,53.0,Theft,Female,11037490
CLM1574,CUST95426,Life,Eastern,2024-07-25,347058.26,Rejected,2022-12-24,69851.12,31.0,Theft,Female,61030579
CLM1575,CUST64005,Third Party,Nairobi,2024-08-04,298539.71,Rejected,2023-07-05,61980.88,23.0,Other,Female,77144075
CLM1576,CUST10599,Third Party,Central,2024-06-03,493315.16,Approved,2022-03-07,62654.25,73.0,Natural Disaster,Male,19673809
CLM1579,CUST80432,Comprehensive,North Eastern,2024-06-15,257936.96,Approved,2024-06-09,89717.76,64.0,Medical,Female,87277086
CLM1580,CUST98716,Third Party,Central,2024-10-02,163739.98,Approved,2024-09-21,25237.6,44.0,Theft,Female,64280720
CLM1581,CUST19637,Health,Nairobi,2024-04-22,445353.93,Pending,2022-06-28,23184.19,57.0,Medical,Male,66061934
CLM1582,CUST27878,Third Party,Coast,2024-01-09,487802.39,Pending,2022-09-10,34917.35,20.0,Other,Male,64362516
CLM1583,CUST24563,Health,Eastern,2024-11-07,86429.46,Cancelled,2024-08-18,23545.65,36.0,Natural Disaster,Male,33068427
CLM1584,CUST93623,Third Party,Nyanza,2024-11-19,44150.69,Rejected,2023-07-17,86495.51,31.0,Natural Disaster,Female,71753160
CLM1586,CUST10665,Comprehensive,Nairobi,2024-04-04,495645.48,Approved,2023-11-08,43718.37,43.0,Medical,Male,24208709
CLM1588,CUST49955,Health,Nairobi,2024-06-02,488233.97,Rejected,2023-04-27,77639.83,73.0,Other,Female,???
CLM1589,CUST58551,Comprehensive,Central,2024-03-27,193054.75,Cancelled,2023-06-02,54030.19,36.0,Medical,Female,55568701
CLM1590,CUST90281,Third Party,Central,2024-01-30,310607.15,Cancelled,2023-02-01,74104.56,21.0,Natural Disaster,Female,32566390
CLM1592,CUST41278,Health,Nyanza,2024-03-16,376833.58,Pending,2023-06-27,33405.45,75.0,Fire,Female,78444607
CLM1593,CUST18305,Health,North Eastern,2024-10-09,251223.6,Approved,2024-09-29,48076.06,52.0,Other,Female,57123808
CLM1594,CUST58253,Comprehensive,Nyanza,2024-04-01,446059.7,Rejected,2022-06-09,10556.26,43.0,Theft,Female,29822594
CLM1595,CUST20085,Life,Central,2024-04-09,348843.97,Rejected,2022-11-03,16748.81,31.0,Natural Disaster,Male,29655410
CLM1596,CUST99443,Third Party,North Eastern,2024-08-21,174003.42,Rejected,2022-08-26,74295.51,19.0,Fire,Male,???
CLM1597,CUST40451,Property,Coast,2024-01-30,206434.17,Cancelled,2022-05-18,66264.53,68.0,Fire,Female,97980930
CLM1598,CUST79489,Health,North Eastern,2024-07-10,152737.09,Pending,2023-12-22,90031.63,37.0,Theft,Female,94281857
CLM1601,CUST14546,Life,Western,2024-09-03,187084.55,Pending,2024-08-28,54297.01,25.0,Accident,Female,96300902
CLM1602,CUST29055,Life,Western,2024-12-01,3142.86,Cancelled,2024-09-01,65429.91,36.0,Medical,Female,53380275
CLM1603,CUST85199,Property,North Eastern,2024-02-28,170003.53,Approved,2023-11-15,73700.77,75.0,Accident,Male,52431444
CLM1604,CUST25319,Health,Nyanza,2024-07-01,223540.37,Approved,2023-11-18,33983.91,56.0,Other,Male,19165226
CLM1606,CUST89058,Comprehensive,Coast,2024-01-22,199381.44,Rejected,2022-10-01,38223.74,41.0,Accident,Female,89379016
CLM1611,CUST30188,Health,Central,2024-08-18,327252.67,Cancelled,2024-02-27,42881.36,49.0,Other,Male,???
CLM1612,CUST46335,Comprehensive,Coast,2024-06-28,290951.82,Rejected,2024-06-20,87097.9,58.0,Other,Female,61604364
CLM1613,CUST25674,Property,Nairobi,2024-11-03,422794.75,Pending,2022-03-05,59002.14,27.0,Fire,Female,84399083
CLM1614,CUST27759,Comprehensive,Rift Valley,2024-12-19,181220.56,Cancelled,2024-06-07,6774.06,36.0,Natural Disaster,Male,70362235
CLM1615,CUST92317,Comprehensive,Western,2024-03-14,272312.46,Cancelled,2023-05-15,83028.56,61.0,Fire,Female,97488142
CLM1616,CUST57516,Property,Coast,2024-07-03,411834.09,Approved,2024-02-18,15421.05,36.0,Fire,Female,91202508
CLM1617,CUST31368,Third Party,Nyanza,2024-01-25,415955.2,Approved,2022-12-16,42899.93,22.0,Accident,Male,30248230
CLM1618,CUST72851,Life,Western,2024-11-10,408702.31,Cancelled,2023-06-18,18876.3,37.0,Accident,Male,23891786
CLM1622,CUST46356,Life,Coast,2024-08-24,81118.11,Pending,2022-09-04,51481.1,22.0,Accident,Male,80162053
CLM1623,CUST35106,Third Party,Nairobi,2024-05-24,486816.37,Approved,2023-03-16,92574.75,50.0,Other,Female,58841557
CLM1628,CUST62510,Comprehensive,Western,2024-09-20,33290.5,Pending,2023-08-24,35185.9,56.0,Medical,Male,84888554
CLM1629,CUST65666,Life,Rift Valley,2024-04-07,378395.17,Rejected,2022-08-22,36897.54,60.0,Natural Disaster,Female,48137561
CLM1631,CUST18942,Comprehensive,Western,2024-02-24,191933.86,Cancelled,2023-06-28,16968.19,57.0,Natural Disaster,Male,99068509
CLM1632,CUST96649,Health,North Eastern,2024-09-11,101763.95,Rejected,2023-09-01,50044.54,34.0,Natural Disaster,Female,51638598
CLM1633,CUST80848,Comprehensive,Eastern,2024-08-19,440182.71,Approved,2022-05-12,39595.73,38.0,Medical,Female,27307598
CLM1634,CUST14306,Life,Western,2024-08-05,246248.32,Pending,2023-08-09,32621.05,42.0,Medical,Male,51551377
CLM1635,CUST74297,Property,North Eastern,2024-11-03,238479.62,Pending,2023-05-26,51655.13,43.0,Fire,Female,96368203
CLM1636,CUST59518,Life,Rift Valley,2024-09-17,160920.91,Approved,2024-03-28,59865.41,26.0,Fire,Female,27152188
CLM1639,CUST14899,Health,Eastern,2024-01-08,134042.82,Rejected,2022-10-09,59622.94,38.0,Medical,Female,58563745
CLM1640,CUST22809,Comprehensive,Nyanza,2024-03-11,168647.76,Cancelled,2022-11-29,18329.47,37.0,Fire,Female,51455302
CLM1641,CUST93288,Comprehensive,Nyanza,2024-10-24,144390.42,Approved,2024-01-26,31137.39,54.0,Medical,Male,55866538
CLM1642,CUST22053,Property,Central,2024-03-28,296340.46,Cancelled,2022-08-02,8592.44,69.0,Natural Disaster,Female,35770506
CLM1643,CUST55523,Life,Rift Valley,2024-01-30,217022.33,Cancelled,2022-08-18,21607.54,43.0,Fire,Female,30796389
CLM1644,CUST81770,Comprehensive,Western,2024-07-16,288844.8,Pending,2024-04-18,66759.01,70.0,Other,Female,23574883
CLM1645,CUST93614,Property,Eastern,2024-01-15,467383.33,Approved,2023-05-30,53182.42,41.0,Medical,Male,80669879
CLM1646,CUST99824,Health,Eastern,2024-12-06,160007.94,Approved,2024-08-18,64124.89,72.0,Medical,Female,55199748
CLM1647,CUST94678,Property,Nyanza,2024-08-19,203527.1,Approved,2023-08-09,16696.3,19.0,Theft,Female,27589104
CLM1648,CUST83377,Health,Nairobi,2024-03-04,101793.26,Cancelled,2022-10-08,15370.2,34.0,Fire,Male,30703455
CLM1649,CUST15535,Health,Nairobi,2024-11-10,28608.31,Approved,2022-09-15,32762.67,37.0,Accident,Female,93851247
CLM1650,CUST98037,Comprehensive,Eastern,2024-01-17,471637.91,Pending,2022-11-16,25132.03,54.0,Other,Male,68743530
CLM1651,CUST86076,Property,Rift Valley,2024-09-19,248729.1,Approved,2023-01-04,25331.53,25.0,Fire,Female,58895439
CLM1652,CUST61111,Third Party,Eastern,2024-08-25,109786.18,Approved,2023-03-19,19165.12,35.0,Medical,Female,69619341
CLM1653,CUST87264,Property,Coast,2024-03-31,350109.25,Approved,2023-01-07,33016.01,45.0,Medical,Male,70254091
CLM1654,CUST28993,Life,Rift Valley,2024-11-10,11516.03,Approved,2023-12-30,84464.35,60.0,Accident,Male,51536077
CLM1655,CUST60422,Life,Central,2024-05-22,267920.44,Pending,2023-11-16,86049.42,42.0,Accident,Female,36040410
CLM1656,CUST43493,Third Party,Rift Valley,2024-10-25,105982.86,Pending,2023-03-14,91757.3,58.0,Fire,Female,71965637
CLM1657,CUST45918,Health,North Eastern,2024-07-14,368734.04,Cancelled,2024-03-30,72303.83,74.0,Accident,Male,61254050
CLM1658,CUST76366,Health,Coast,2024-03-03,227177.61,Approved,2022-11-07,76673.59,59.0,Other,Male,66191704
CLM1659,CUST94030,Health,Nyanza,2024-02-23,314519.84,Cancelled,2023-01-24,58429.32,25.0,Theft,Male,91156554
CLM1660,CUST95089,Property,Eastern,2024-09-06,396528.51,Cancelled,2024-01-17,46246.01,73.0,Other,Male,17003454
CLM1662,CUST83207,Third Party,Central,2024-11-26,487089.66,Pending,2022-07-13,27654.75,72.0,Theft,Male,79244185
CLM1663,CUST66217,Third Party,Central,2024-02-02,479058.4,Pending,2023-08-16,94829.86,25.0,Accident,Female,48260510
CLM1664,CUST69468,Health,Central,2024-04-15,113017.49,Pending,2023-11-29,20673.33,73.0,Fire,Female,31516757
CLM1665,CUST60079,Third Party,Nyanza,2024-02-27,497608.52,Cancelled,2023-11-11,73217.39,30.0,Medical,Male,78901038
CLM1667,CUST27459,Health,Nyanza,2024-11-13,356954.64,Rejected,2023-12-02,74138.2,34.0,Accident,Male,39801436
CLM1668,CUST16830,Third Party,North Eastern,2024-12-27,454205.04,Approved,2022-02-11,2525.38,50.0,Natural Disaster,Female,56920514
CLM1670,CUST79523,Life,Central,2024-05-25,157321.53,Pending,2023-01-02,50922.64,71.0,Fire,Female,77378254
CLM1671,CUST47083,Life,Rift Valley,2024-02-01,258969.37,Rejected,2022-10-19,89481.84,38.0,Other,Female,61830338
CLM1674,CUST36703,Third Party,Western,2024-11-03,375218.39,Cancelled,2022-08-15,57198.24,60.0,Natural Disaster,Male,55001909
CLM1675,CUST10540,Property,Western,2024-01-15,208793.08,Approved,2022-08-11,26123.43,49.0,Other,Male,28468304
CLM1676,CUST13402,Comprehensive,Eastern,2024-09-27,187405.6,Approved,2022-08-04,84023.77,27.0,Accident,Male,73411827
CLM1677,CUST96447,Life,Nairobi,2024-06-23,165384.03,Approved,2022-01-09,66304.93,46.0,Fire,Male,72962895
CLM1678,CUST16380,Life,Coast,2024-01-08,399275.34,Approved,2022-07-18,55621.31,56.0,Medical,Male,20633503
CLM1679,CUST33332,Health,Central,2024-11-20,11235.51,Pending,2022-08-21,17968.19,67.0,Medical,Female,38944689
CLM1680,CUST95729,Life,North Eastern,2024-10-09,400749.11,Cancelled,2024-08-03,90565.96,56.0,Theft,Female,83659258
CLM1681,CUST58163,Health,North Eastern,2024-06-13,442821.11,Rejected,2022-06-22,28310.98,56.0,Medical,Male,80836292
CLM1682,CUST58265,Health,Eastern,2024-04-02,47380.78,Cancelled,2023-04-13,97380.64,61.0,Theft,Male,48668339
CLM1684,CUST99694,Third Party,Eastern,2024-09-05,148445.34,Approved,2024-08-25,55997.44,20.0,Natural Disaster,Male,66348030
CLM1688,CUST95957,Health,North Eastern,2024-07-19,152097.19,Cancelled,2024-06-12,69684.9,62.0,Other,Female,94819556
CLM1689,CUST21486,Comprehensive,Nyanza,2024-10-06,56844.34,Approved,2022-08-12,70211.18,30.0,Accident,Male,42472386
CLM1691,CUST68361,Health,Nairobi,2024-05-17,430038.43,Pending,2023-01-09,21731.17,54.0,Medical,Male,92518345
CLM1692,CUST23456,Health,Eastern,2024-06-10,424459.51,Cancelled,2022-10-18,5627.69,43.0,Medical,Female,86593187
CLM1693,CUST17956,Health,Coast,2024-09-16,277074.59,Cancelled,2022-05-13,89501.97,44.0,Medical,Male,99170406
CLM1694,CUST94696,Health,Nairobi,2024-05-20,81505.38,Pending,2022-04-16,47985.56,46.0,Theft,Male,80260907
CLM1695,CUST99780,Property,North Eastern,2024-07-30,66448.12,Cancelled,2024-02-28,72853.51,42.0,Medical,Female,80606503
CLM1697,CUST74713,Third Party,Nairobi,2024-12-05,499631.35,Cancelled,2024-01-01,88328.8,40.0,Other,Male,???
CLM1699,CUST56562,Property,Rift Valley,2024-05-24,448262.53,Approved,2023-01-30,71227.68,46.0,Medical,Male,61926331
CLM1701,CUST67870,Health,Central,2024-04-03,77993.57,Cancelled,2022-06-11,34791.54,26.0,Accident,Male,56278607
CLM1702,CUST64493,Comprehensive,Nyanza,2024-10-12,417571.87,Rejected,2023-06-01,35449.37,50.0,Theft,Male,88101741
CLM1703,CUST64396,Third Party,Western,2024-01-18,376849.92,Rejected,2022-10-01,79147.14,26.0,Medical,Female,27905932
CLM1705,CUST62645,Third Party,Eastern,2024-09-27,31672.7,Approved,2024-01-14,66697.26,59.0,Theft,Male,72360629
CLM1706,CUST96554,Life,Eastern,2024-03-11,201599.41,Cancelled,2022-07-29,72712.0,38.0,Fire,Male,94790150
CLM1707,CUST79178,Third Party,Eastern,2024-10-05,223648.34,Pending,2023-12-12,88982.82,57.0,Natural Disaster,Female,18469210
CLM1708,CUST95033,Third Party,Rift Valley,2024-04-23,43056.18,Cancelled,2022-11-10,40219.37,64.0,Other,Male,14963880
CLM1709,CUST80882,Comprehensive,Rift Valley,2024-11-03,261146.6,Pending,2022-11-06,4295.33,74.0,Natural Disaster,Female,15879578
CLM1711,CUST26351,Property,Nairobi,2024-06-03,227120.43,Pending,2024-04-23,80927.98,55.0,Natural Disaster,Male,79173614
CLM1712,CUST47294,Property,Western,2024-04-08,357461.14,Pending,2022-02-26,12312.24,51.0,Natural Disaster,Male,73538641
CLM1713,CUST57352,Third Party,Eastern,2024-03-15,414390.38,Approved,2023-03-21,11040.36,45.0,Theft,Female,96825515
CLM1714,CUST20233,Property,Eastern,2024-11-30,294531.49,Rejected,2022-03-16,87457.45,55.0,Medical,Female,57912262
CLM1715,CUST74165,Health,Western,2024-05-08,73028.74,Pending,2023-03-01,49506.91,47.0,Theft,Male,98010774
CLM1716,CUST69694,Third Party,Coast,2024-11-06,460926.98,Approved,2023-07-26,60956.82,44.0,Accident,Male,26706752
CLM1719,CUST64732,Life,North Eastern,2024-05-11,450243.36,Rejected,2022-10-18,48572.3,64.0,Natural Disaster,Male,61894582
CLM1720,CUST76160,Health,North Eastern,2024-09-25,75342.31,Cancelled,2024-02-12,10752.87,57.0,Other,Female,76599269
CLM1721,CUST61825,Comprehensive,North Eastern,2024-12-24,368220.48,Approved,2024-03-17,86863.45,63.0,Accident,Female,59304469
CLM1722,CUST26224,Comprehensive,Nyanza,2024-11-07,477628.99,Approved,2022-05-09,95814.7,51.0,Theft,Female,45798645
CLM1724,CUST89541,Property,Nairobi,2024-11-15,246245.05,Approved,2022-10-08,35315.74,29.0,Medical,Male,90859912
CLM1726,CUST98946,Property,Coast,2024-02-01,91547.46,Approved,2022-09-12,31206.39,24.0,Fire,Male,23770458
CLM1727,CUST52495,Comprehensive,Nairobi,2024-04-24,102077.17,Pending,2023-04-22,50311.99,66.0,Natural Disaster,Female,98707076
CLM1728,CUST45296,Health,Eastern,2024-08-22,33663.65,Approved,2023-10-24,41934.39,32.0,Accident,Female,69849800
CLM1729,CUST86830,Third Party,Western,2024-09-24,153001.81,Rejected,2023-11-21,45706.26,72.0,Other,Male,32366682
CLM1731,CUST91360,Third Party,Nairobi,2024-08-26,31027.34,Rejected,2023-11-07,28783.69,34.0,Other,Female,57319709
CLM1732,CUST92864,Property,Rift Valley,2024-09-05,23696.88,Approved,2022-03-31,31462.56,43.0,Other,Male,46850196
CLM1733,CUST82938,Health,Nyanza,2024-09-17,305612.21,Cancelled,2023-09-24,88625.3,39.0,Other,Female,20071854
CLM1734,CUST69338,Life,Coast,2024-07-18,106101.32,Cancelled,2022-09-06,3555.71,62.0,Theft,Male,58762794
CLM1735,CUST10560,Third Party,Eastern,2024-02-25,278339.54,Rejected,2023-11-12,76721.59,52.0,Accident,Male,14179623
CLM1736,CUST98029,Comprehensive,Coast,2024-02-19,486047.47,Rejected,2022-04-15,83091.75,40.0,Medical,Male,14670638
CLM1737,CUST11105,Life,Nyanza,2024-10-29,222844.25,Pending,2024-09-29,74828.16,66.0,Fire,Female,???
CLM1738,CUST90405,Third Party,Nyanza,2024-05-20,490079.44,Cancelled,2023-08-18,5606.01,49.0,Other,Male,???
CLM1740,CUST18526,Property,Nyanza,2024-09-20,440620.54,Cancelled,2023-11-30,20801.45,61.0,Accident,Female,30594121
CLM1742,CUST71156,Property,Nairobi,2024-10-23,442017.42,Pending,2022-04-30,6602.54,44.0,Natural Disaster,Female,69584522
CLM1744,CUST50737,Comprehensive,Nairobi,2024-05-02,240503.24,Approved,2023-03-09,60068.02,58.0,Fire,Female,63423225
CLM1745,CUST72072,Life,Nairobi,2024-02-14,410995.26,Pending,2022-01-21,94467.66,67.0,Natural Disaster,Female,43502308
CLM1746,CUST91965,Comprehensive,Central,2024-07-12,487288.26,Approved,2024-03-15,38984.72,74.0,Other,Male,34970946
CLM1747,CUST18126,Health,Nairobi,2024-12-20,151434.07,Rejected,2024-05-22,8447.45,61.0,Accident,Male,61940566
CLM1748,CUST59998,Property,Eastern,2024-04-11,117322.88,Approved,2023-02-09,46434.3,47.0,Medical,Male,25805613
CLM1749,CUST98575,Health,Coast,2024-03-24,294318.86,Approved,2023-03-20,12063.59,56.0,Other,Male,69897763
CLM1752,CUST89079,Life,Nairobi,2024-03-08,259322.61,Pending,2023-11-23,7617.13,50.0,Natural Disaster,Male,70672142
CLM1753,CUST35612,Third Party,Central,2024-11-10,171434.41,Rejected,2023-05-12,70088.59,47.0,Natural Disaster,Female,21783073
CLM1754,CUST84199,Property,Rift Valley,2024-05-14,209928.95,Pending,2022-04-11,12275.09,74.0,Accident,Female,99635939
CLM1755,CUST10484,Third Party,North Eastern,2024-07-29,312336.09,Pending,2023-03-28,49113.13,67.0,Fire,Female,83819367
CLM1756,CUST34149,Comprehensive,Coast,2024-11-26,5936.15,Cancelled,2022-09-02,4941.72,25.0,Theft,Female,50259503
CLM1757,CUST92750,Life,Nairobi,2024-03-08,487679.33,Pending,2023-07-16,21386.85,29.0,Theft,Female,95590648
CLM1758,CUST54540,Third Party,Western,2024-03-28,98797.79,Pending,2022-07-08,84602.38,24.0,Accident,Male,78284040
CLM1759,CUST24544,Third Party,Rift Valley,2024-11-03,228645.64,Cancelled,2022-08-04,81329.8,60.0,Theft,Female,36975128
CLM1760,CUST18569,Third Party,Nyanza,2024-11-02,96648.96,Rejected,2024-02-07,70046.68,38.0,Natural Disaster,Female,41774192
CLM1761,CUST42053,Property,Nyanza,2024-05-20,427363.28,Cancelled,2024-05-10,79379.6,38.0,Theft,Male,13527782
CLM1763,CUST94550,Life,North Eastern,2024-02-20,259927.29,Pending,2022-05-14,33538.67,41.0,Natural Disaster,Female,84040798
CLM1764,CUST74853,Property,Eastern,2024-04-30,319414.69,Approved,2023-09-11,22305.56,75.0,Theft,Female,18824561
CLM1765,CUST61891,Health,Eastern,2024-07-23,286113.82,Cancelled,2023-10-01,26943.87,23.0,Theft,Male,74245343
CLM1766,CUST78002,Property,Nairobi,2024-11-15,233161.3,Cancelled,2024-06-12,43758.03,47.0,Medical,Female,64953237
CLM1767,CUST75213,Health,Nairobi,2024-02-18,90603.3,Pending,2023-05-08,28031.24,22.0,Fire,Male,19898653
CLM1768,CUST75767,Comprehensive,Rift Valley,2024-01-29,463376.35,Approved,2022-12-16,13621.61,41.0,Accident,Male,96213226
CLM1770,CUST46942,Health,Eastern,2024-02-19,411108.8,Approved,2022-10-10,48256.39,50.0,Theft,Female,56239991
CLM1771,CUST37508,Property,North Eastern,2024-06-17,361532.67,Rejected,2024-02-21,35384.64,23.0,Fire,Male,27318510
CLM1772,CUST64747,Health,Nairobi,2024-11-18,187975.38,Pending,2022-07-12,31946.05,65.0,Accident,Female,17437386
CLM1773,CUST56486,Health,Eastern,2024-02-29,343195.64,Rejected,2023-04-18,76758.47,62.0,Natural Disaster,Female,79538491
CLM1774,CUST13046,Comprehensive,Western,2024-03-03,77691.93,Cancelled,2023-05-17,57682.71,69.0,Natural Disaster,Female,32099899
CLM1776,CUST98458,Comprehensive,North Eastern,2024-11-24,14392.41,Pending,2022-05-03,8810.12,42.0,Fire,Male,48124318
CLM1778,CUST26926,Health,Central,2024-08-30,195107.46,Pending,2023-04-16,14733.36,31.0,Fire,Female,26800072
CLM1780,CUST89278,Property,Coast,2024-09-05,455240.97,Rejected,2022-09-19,47100.05,54.0,Accident,Male,77454225
CLM1781,CUST69809,Life,Eastern,2024-08-13,306900.73,Pending,2022-08-28,42675.17,29.0,Natural Disaster,Female,89431184
CLM1782,CUST96386,Property,Central,2024-09-12,197382.11,Approved,2024-08-28,25490.14,73.0,Theft,Female,32978158
CLM1785,CUST98555,Health,Coast,2024-10-26,373232.76,Pending,2024-06-14,40874.08,18.0,Fire,Male,96094462
CLM1786,CUST27888,Health,North Eastern,2024-09-09,231217.14,Approved,2022-11-24,55746.0,33.0,Other,Female,???
CLM1788,CUST11469,Third Party,North Eastern,2024-12-11,179685.41,Pending,2024-09-01,72012.4,75.0,Other,Male,76845536
CLM1789,CUST16259,Property,Central,2024-04-22,195918.58,Cancelled,2023-04-15,45510.7,56.0,Accident,Male,83226170
CLM1790,CUST36442,Life,Nyanza,2024-04-05,100792.86,Approved,2023-09-23,43324.91,18.0,Fire,Male,74819756
CLM1791,CUST18280,Comprehensive,Western,2024-06-25,362281.74,Approved,2022-04-24,42736.64,24.0,Fire,Female,49920898
CLM1794,CUST63883,Property,North Eastern,2024-05-12,491568.14,Approved,2022-08-12,71828.05,68.0,Natural Disaster,Male,37383505
CLM1795,CUST22418,Health,Western,2024-11-30,166691.23,Cancelled,2023-05-12,97846.11,60.0,Medical,Male,51954112
CLM1796,CUST89761,Health,Eastern,2024-06-03,256002.04,Pending,2022-07-23,51335.16,63.0,Accident,Male,???
CLM1799,CUST64380,Life,Nairobi,2024-06-30,115276.0,Cancelled,2022-07-10,35587.38,31.0,Natural Disaster,Male,42445506
CLM1801,CUST16829,Third Party,Nyanza,2024-02-07,63654.94,Pending,2022-02-09,60077.8,71.0,Theft,Male,28908276
CLM1802,CUST65868,Life,Western,2024-05-29,361115.21,Pending,2023-10-12,43553.64,56.0,Theft,Female,48951595
CLM1804,CUST65403,Health,Western,2024-12-28,409982.3,Rejected,2024-06-16,3941.49,42.0,Medical,Male,53947691
CLM1806,CUST71506,Third Party,Nairobi,2024-07-18,7404.3,Cancelled,2023-12-27,50162.46,44.0,Medical,Female,76876068
CLM1808,CUST43457,Life,North Eastern,2024-01-10,317854.89,Cancelled,2022-03-11,70252.63,59.0,Medical,Female,76755908
CLM1809,CUST41765,Life,Nairobi,2024-07-15,349038.24,Pending,2023-12-12,27610.41,47.0,Other,Male,62780072
