Claim ID,Customer ID,Policy Type,Region,Claim Date,Claim Amount,Status,Policy Start Date,Premium Amount,Customer Age,Incident Type,Gender,National ID
CLM1442,CUST71235,Property,Rift Valley,2024-06-02,274724.09,Pending,2023-03-03,97015.14,62,Natural Disaster,Male,98346110
CLM1443,CUST69840,Property,Eastern,2024-08-07,262206.44,Cancelled,2022-03-18,91074.47,48,Natural Disaster,Male,11086890
CLM1444,CUST67915,Health,Rift Valley,2024-10-16,78703.05,Approved,2024-02-11,2009.05,70,Theft,Female,91390501
CLM1445,CUST80136,Health,North Eastern,2024-11-19,150505.65,Rejected,2023-03-21,80200.55,56,Theft,Male,
CLM1446,CUST34716,Property,Eastern,2024-08-23,197981.29,Pending,2023-07-02,72063.92,59,Medical,Female,40885967
CLM1447,CUST20382,Third Party,Rift Valley,2024-09-04,???,Cancelled,2022-10-23,42464.58,72,Accident,Male,39394291
CLM1448,CUST93478,Health,Rift Valley,2024-04-07,350535.83,Rejected,2022-08-01,20403.37,19,Theft,Male,93334601
CLM1449,CUST12900,Comprehensive,Rift Valley,2024-02-07,135328.37,Rejected,2023-12-03,,32,Accident,Male,94322033
CLM1450,CUST54815,Health,Coast,2024-09-08,232378.55,Approved,2022-03-03,34364.37,71,Theft,Male,94216001
CLM1451,CUST61435,Health,Western,2024-11-02,96903.95,Cancelled,2023-11-16,82090.57,71,Accident,Male,51464269
CLM1452,CUST42631,Health,Nyanza,2024-08-13,369071.89,Approved,2023-07-21,21519.63,65,Accident,Male,14478111
CLM1453,CUST99318,Life,Western,2024-02-05,314952.96,Approved,2023-12-08,74983.01,53,Natural Disaster,Male,27637794
CLM1454,CUST93692,Life,Nairobi,2024-05-06,431965.18,Pending,2023-10-08,97380.86,33,Other,Female,49609054
CLM1455,CUST31936,Property,Central,2024-03-18,198508.34,Pending,2022-07-25,2875.13,20,Natural Disaster,Female,33574011
CLM1456,CUST30315,Comprehensive,Nyanza,???,79691.53,Approved,2023-07-23,69222.58,39,Other,Male,82398083
CLM1457,CUST30174,Comprehensive,Western,2024-07-13,244433.6,Cancelled,2023-02-28,98204.22,68,Other,Female,81249799
CLM1458,CUST67503,Comprehensive,Eastern,2024-04-09,179725.58,Pending,2024-01-19,26568.23,20,Medical,Female,32084778
CLM1459,CUST81137,Third Party,Western,2024-10-16,272266.65,Cancelled,2023-06-11,,35,Natural Disaster,Male,49613214
CLM1460,CUST68901,Life,Coast,2024-06-30,227585.41,Rejected,2022-04-27,73898.46,74,Accident,Female,25457816
CLM1461,CUST41298,Comprehensive,Eastern,2024-10-19,95744.86,Rejected,2022-12-17,77041.94,27,Natural Disaster,Female,28892086
CLM1462,CUST94004,Comprehensive,Central,2024-11-24,22844.85,Pending,2024-05-15,19506.6,20,Theft,Male,63339667
CLM1463,CUST22943,Health,North Eastern,2024-05-22,263384.86,Cancelled,2022-05-21,,32,Natural Disaster,Male,
CLM1464,CUST95950,Comprehensive,North Eastern,2024-01-06,400708.95,Approved,2022-07-25,37370.75,65,Medical,Female,62958901
CLM1465,CUST17641,Life,Nairobi,2024-02-17,367415.87,Cancelled,2023-12-08,,31,Natural Disaster,Male,82017516
CLM1466,CUST79685,Third Party,Nyanza,2024-09-18,285443.81,Pending,2023-02-12,56725.5,53,Medical,Male,59470729
CLM1467,CUST85571,Health,Eastern,2024-05-27,441529.19,Pending,2023-08-01,79661.24,53,Medical,Female,88458327
CLM1468,CUST79979,Health,Coast,2024-09-19,451340.0,Cancelled,2022-12-30,84795.69,44,Other,Female,24541967
CLM1469,CUST52395,Property,Nyanza,2024-01-10,???,Cancelled,2023-04-27,37280.84,46,Medical,Female,73280554
CLM1470,CUST47287,Property,Western,2024-05-07,496712.59,Cancelled,2022-12-10,2643.75,32,Theft,Female,???
CLM1471,CUST46170,Property,Western,2024-01-25,48049.28,Rejected,2023-05-09,36854.26,26,Fire,Female,96926431
CLM1472,CUST42749,Life,Central,2024-12-19,285673.09,Pending,2023-04-15,73958.06,64,Fire,Female,???
CLM1473,CUST85527,Comprehensive,Rift Valley,2024-06-07,19648.43,Rejected,2022-07-01,9690.78,21,Fire,Female,97139443
CLM1474,CUST66925,Comprehensive,Nyanza,2024-01-18,374091.65,Approved,2024-01-05,64120.94,58,Medical,Male,28760553
CLM1475,CUST15397,Property,Western,2024-04-28,164088.98,Pending,2024-02-05,17013.35,61,Other,Female,14994527
CLM1476,CUST88005,Comprehensive,Nyanza,2024-02-07,216535.9,Rejected,2022-07-02,16505.22,39,Accident,Female,25585427
CLM1477,CUST16463,Life,Central,2024-02-22,199864.99,Rejected,2023-08-27,77834.86,26,Theft,Female,82148284
CLM1478,CUST73944,Property,Nyanza,2024-05-24,281022.64,Pending,2024-04-19,25746.88,35,Medical,Female,70887034
CLM1479,CUST85499,Health,Eastern,2024-08-16,183268.55,Pending,2022-08-29,33432.36,56,Other,Male,66254240
CLM1480,CUST32184,Property,North Eastern,2024-09-11,311967.9,Rejected,2022-06-03,6398.0,70,Theft,Male,65684858
CLM1481,CUST30446,Comprehensive,Central,2024-08-27,370051.23,Pending,2023-09-26,94996.21,27,Fire,Male,75679047
CLM1482,CUST24585,Health,Nairobi,2024-01-13,166606.48,Pending,2023-06-21,21972.53,51,Fire,Female,47546086
CLM1483,CUST28526,Comprehensive,Eastern,2024-03-25,291919.47,Approved,2023-11-20,27034.72,21,Fire,Male,59731689
CLM1484,CUST90997,Health,Nairobi,2024-04-01,34232.3,Cancelled,2023-07-18,66972.2,60,Fire,Male,???
CLM1485,CUST95119,Health,Cenxx,2024-09-23,452032.16,Rejected,2023-07-25,86943.73,52,Accident,Male,23335151
CLM1486,CUST83490,Comprehensive,Nairobi,???,124448.68,Cancelled,2024-09-28,34689.82,43,Other,Male,83076970
CLM1487,CUST56125,Life,Nyanza,2024-01-24,498001.21,Cancelled,2022-11-06,81565.5,58,Fire,Female,58140388
CLM1488,CUST13862,Life,Nyanza,2024-03-14,76702.38,Rejected,2022-07-09,66379.31,23,Other,Female,47028180
CLM1489,CUST98866,Third Party,Eastern,2024-02-05,120940.04,Pending,2023-05-30,43793.57,37,Natural Disaster,Female,71031132
CLM1490,CUST27271,Third Party,Nyanza,2024-09-06,431431.24,Cancelled,2024-07-16,69476.14,75,Natural Disaster,Male,38468360
CLM1491,CUST29025,Property,Western,2024-01-20,159430.61,Approved,2023-09-04,20045.25,71,Theft,Male,12866549
CLM1492,CUST64269,Life,North Eastern,2024-04-04,373059.26,Cancelled,2022-07-15,16891.79,30,Accident,Male,???
CLM1493,CUST90213,Property,Nyanza,2024-03-20,298583.99,Pending,2022-04-17,69363.03,40,Accident,Female,???
CLM1494,CUST89260,Life,Western,2024-03-21,426212.59,Rejected,2022-12-02,48437.0,28,Theft,Male,???
CLM1495,CUST11967,Health,Nyanza,2024-05-07,371440.96,Pending,2022-08-18,76262.11,22,Theft,Female,41272553
CLM1496,CUST74217,Health,Nyanza,2024-01-02,214350.29,Approved,2022-08-04,61577.14,70,Medical,Female,89991301
CLM1497,CUST84964,Property,Nairobi,2024-02-20,260803.9,Rejected,2023-01-25,46776.24,74,Accident,Male,29419691
CLM1498,CUST61853,Comprehensive,Eastern,2024-02-12,258547.21,Approved,2023-05-29,20605.33,46,Medical,Female,33420607
CLM1499,CUST47475,Health,Rift Valley,2024-02-21,306954.01,Approved,2022-01-24,69615.39,75,Theft,Female,13460153
CLM1500,CUST69204,Property,Central,2024-11-02,90705.92,Pending,2023-01-05,40520.54,38,Medical,,58082464
CLM1501,CUST36467,Comprehensive,Rift Valley,2024-05-05,162713.32,Pending,2022-01-25,72400.72,25,Accident,Male,89034501
CLM1502,CUST93109,Property,Eastern,2024-04-13,363710.04,Pending,2022-03-23,39110.51,42,Accident,Male,33386929
CLM1503,CUST84120,Third Party,Western,2024-10-15,434540.45,Pending,2023-10-16,77377.37,21,Medical,Female,27013243
CLM1504,CUST68491,Third Party,Central,2024-02-14,449372.41,Pending,2023-08-03,2346.22,66,Fire,Male,80610004
CLM1505,CUST75358,Comprehensive,North Eastern,2024-07-03,119701.3,Rejected,2023-11-28,46466.37,46,Accident,Male,18530615
CLM1506,CUST81741,Property,Nyanza,2024-07-18,25410.48,Pending,2024-07-11,7396.27,40,Accident,Male,58592048
CLM1507,CUST97424,Property,Rift Valley,2024-06-24,166224.43,Approved,2024-02-22,6805.07,44,Theft,Male,24636981
CLM1508,CUST90096,Property,Western,2024-08-26,483180.34,Cancelled,2022-03-09,93285.02,23,Fire,Female,39735904
CLM1509,CUST59668,Health,Central,2024-07-21,147123.52,Pending,2023-04-14,13958.28,73,Fire,Female,98436473
CLM1510,CUST78766,Third Party,Nairobi,2024-09-06,55541.81,Approved,2022-02-18,49398.97,62,Natural Disaster,Female,71477426
CLM1511,CUST51482,Property,Coast,2024-07-05,463625.58,Rejected,2023-09-16,52931.17,58,Medical,Female,18163847
CLM1512,CUST89876,Life,Nyanza,2024-09-23,1788.88,Approved,2022-06-17,47558.79,68,Accident,Male,67213476
CLM1513,CUST64346,Life,Coast,2024-10-03,280647.34,Pending,2023-11-21,3107.13,30,Other,Female,75802771
CLM1514,CUST18891,Property,Coast,2024-12-15,383749.27,Approved,2022-05-06,69211.91,39,Medical,Male,19863756
CLM1515,CUST35430,Life,North Eastern,2024-08-24,458165.36,Approved,2022-08-19,65273.92,48,Theft,Female,53233116
CLM1516,CUST80381,Health,Eastern,2024-02-19,463967.2,Approved,2023-03-04,83840.36,37,Natural Disaster,Female,18815720
CLM1517,CUST12453,Life,Coast,2024-09-02,34040.31,Pending,2024-06-28,29485.08,19,Fire,Female,93794475
CLM1518,CUST31753,Health,Western,2024-10-03,298000.74,Cancelled,2023-05-21,71116.09,38,Other,Male,83599154
CLM1519,CUST21376,Third Party,Coast,2024-08-20,226501.26,Cancelled,2024-04-04,23181.71,37,Theft,Male,61124122
CLM1520,CUST14901,Comprehensive,North Eastern,2024-06-25,253491.35,Rejected,2024-02-25,90685.67,27,Theft,Female,49580505
CLM1521,CUST78632,Life,Western,2024-06-16,384971.22,Approved,2022-06-04,82569.57,51,Other,Male,91259008
CLM1522,CUST14791,Property,Central,2024-11-27,3050.82,Approved,2024-10-14,69331.13,56,Accident,Female,25356396
CLM1523,CUST16047,Life,Nairobi,2024-12-06,289202.36,Cancelled,2024-05-06,64607.38,???,Fire,Male,97364555
CLM1524,CUST79766,Health,Central,2024-06-16,137054.45,Pending,2023-12-03,28816.41,18,Natural Disaster,Male,38859907
CLM1525,CUST55916,Life,Western,2024-06-09,471695.63,Cancelled,2023-06-11,58260.13,28,Accident,Female,40667888
CLM1526,CUST54399,Comprehensive,Western,2024-06-03,15467.35,Approved,2023-10-09,12380.84,21,Accident,Female,70867592
CLM1527,CUST88134,Health,Coast,2024-05-01,156907.88,Pending,2023-10-25,71864.07,60,Natural Disaster,Male,22762205
CLM1528,CUST71039,Comprehensive,North Eastern,2024-09-15,49534.24,Cancelled,2023-01-31,69078.84,63,Medical,Female,51946203
CLM1529,CUST39333,Property,Rift Valley,2024-02-29,456517.94,Rejected,2024-01-07,19968.6,60,Fire,Female,60237832
CLM1530,CUST13966,Comprehensive,Coast,2024-02-05,239847.39,Pending,2023-10-09,29661.22,40,Natural Disaster,Male,19010480
CLM1531,CUST63174,Comprehensive,Coast,2024-02-06,278518.78,Approved,2022-12-02,79658.23,52,Medical,Female,21457410
CLM1532,CUST41270,Property,Western,2024-10-16,486971.97,Rejected,2023-08-02,8473.87,31,Other,Female,22960658
CLM1533,CUST67062,Life,Nyanza,2024-08-04,87369.64,Approved,2022-04-04,74457.97,63,Natural Disaster,,27463800
CLM1534,CUST70674,Comprehensive,North Eastern,2024-08-06,88910.83,Rejected,2024-05-22,8821.55,24,Other,Female,88714010
CLM1535,CUST94540,Comprehensive,Nyanza,2024-09-17,408699.76,Approved,2022-07-09,76193.62,60,Theft,Female,54244334
CLM1536,CUST61115,Health,Nyanza,2024-05-17,103625.18,Cancelled,2023-10-20,31374.06,68,Other,Female,65137801
CLM1537,CUST66980,Life,Central,2024-04-21,291780.76,Rejected,2023-05-01,85068.4,72,Fire,Male,16904975
CLM1538,CUST81943,Comprehensive,Coast,2024-02-10,55739.46,Cancelled,2023-03-25,86836.6,33,Medical,Female,57197152
CLM1539,CUST60173,Health,Nyanza,2024-03-23,331581.29,Rejected,2022-08-29,15628.75,53,Medical,Female,78103759
CLM1540,CUST30220,Third Party,Western,2024-07-06,6789.77,Approved,2022-12-15,16111.6,74,Medical,Female,98145654
CLM1541,CUST27796,Health,North Eastern,2024-05-15,446897.65,Rejected,2024-05-14,63078.35,47,Natural Disaster,Female,24524825
CLM1542,CUST68988,Third Party,Western,2024-02-14,212961.16,Approved,2023-08-16,58637.97,72,Other,Male,59333209
CLM1543,CUST45291,Property,Coast,2024-08-10,17697.48,Approved,2022-12-18,57678.66,63,Fire,Male,47388792
CLM1544,CUST20494,Property,Rift Valley,2024-11-24,233003.23,Approved,2024-05-21,53288.97,57,Accident,Male,67594492
CLM1545,CUST96997,Comprehensive,Rift Valley,2024-08-26,306906.52,Cancelled,2024-05-14,54433.26,18,Medical,Female,93446356
CLM1546,CUST71503,Life,Eastern,2024-08-24,177104.36,Cancelled,2023-02-20,30342.43,20,Other,Female,13523729
CLM1547,CUST83886,Health,Western,2024-03-11,286857.14,Cancelled,2023-03-01,81271.79,57,Accident,Female,13886030
CLM1548,CUST26622,Life,Rift Valley,2024-12-23,67136.84,Cancelled,2023-06-12,28971.28,34,Accident,Male,51471222
CLM1549,CUST87564,Health,Coast,2024-01-03,404112.5,Cancelled,2022-05-21,78687.72,33,Medical,Male,57113566
CLM1550,CUST14337,Comprehensive,Western,2024-08-07,298176.5,Pending,2023-09-15,84086.19,66,Medical,Female,29226889
CLM1551,CUST67695,Third Party,Nyaxx,2024-02-25,289300.94,Cancelled,2022-02-17,7323.93,34,Accident,Male,19339597
CLM1552,CUST72420,Property,Nyanza,2024-10-16,190520.6,Rejected,2024-04-04,48509.78,27,Natural Disaster,Female,???
CLM1553,CUST68827,Life,Nairobi,2024-05-26,49584.8,Cancelled,2023-10-15,95706.0,45,Natural Disaster,Female,38874646
CLM1554,CUST45007,Life,Eastern,2024-05-12,231093.19,Pending,2022-09-02,73962.72,55,Theft,Female,70887307
CLM1555,CUST33582,Comprehensive,Nairobi,2024-05-01,416013.06,Approved,2023-05-19,42302.38,51,Accident,Female,59667685
CLM1556,CUST47132,Comprehensive,Nairobi,2024-08-19,310079.21,Approved,2022-05-12,93973.54,60,Theft,Male,86181117
CLM1557,CUST25725,Property,Western,2024-03-01,188603.26,Pending,2022-09-02,89808.16,62,Theft,Female,17061037
CLM1558,CUST96570,Health,Rift Valley,2024-01-20,384910.21,Cancelled,2023-06-08,27218.99,67,Accident,Female,92924837
CLM1559,CUST60174,Comprehensive,Rift Valley,2024-04-15,477847.24,Cancelled,2023-11-20,19437.09,22,Medical,Male,20949687
CLM1560,CUST33388,Comprehensive,Western,2024-06-13,270775.45,Rejected,2024-01-25,23401.88,59,Accident,Female,98843907
CLM1561,CUST23538,Comprehensive,Rift Valley,2024-08-23,388841.35,Approved,2023-11-18,89858.21,27,Other,Male,
CLM1562,CUST97111,Third Party,Coast,2024-04-16,452404.15,Approved,2022-12-01,52507.53,67,Medical,Female,65590800
CLM1563,CUST19188,Comprehensive,Eastern,2024-02-14,477123.52,Rejected,2022-09-26,13877.96,52,Fire,Female,78765957
CLM1564,CUST62509,Comprehensive,Coast,2024-02-13,???,Cancelled,2022-08-09,9884.76,47,Fire,Male,67702031
CLM1565,CUST60353,Life,Eastern,2024-07-07,448333.89,Cancelled,2024-03-29,49677.35,74,Other,Female,89609131
CLM1566,CUST28342,Comprehensive,Nyanza,2024-09-16,245127.04,Approved,2023-04-25,79688.44,59,Fire,Female,
CLM1567,CUST68891,Comprehensive,Nairobi,2024-03-26,170303.27,Cancelled,2023-09-07,79202.3,20,Medical,Male,16095815
CLM1568,CUST95701,Health,Western,2024-01-22,370784.7,Pending,2022-01-06,92631.95,20,Other,Male,90440034
CLM1569,CUST12498,Property,Nairobi,2024-04-27,122098.59,Pending,2022-11-25,3407.79,58,Accident,Female,37437207
CLM1570,CUST22752,Third Party,Central,2024-10-23,409082.29,Approved,2023-02-01,,56,Natural Disaster,Male,28419343
CLM1571,CUST65864,Health,Coast,2024-05-07,61280.42,Pending,2022-07-06,33515.81,68,Theft,Male,48848936
CLM1572,CUST53975,Life,Western,2024-07-12,379017.49,Pending,2023-10-31,70236.99,53,Theft,Female,11037490
CLM1573,CUST86282,Comprehensive,Eastern,2024-03-09,???,Approved,2022-07-20,88203.44,23,Accident,Male,
CLM1574,CUST95426,Life,Eastern,2024-07-25,347058.26,Rejected,2022-12-24,69851.12,31,Theft,Female,61030579
CLM1575,CUST64005,Third Party,Nairobi,2024-08-04,298539.71,Rejected,2023-07-05,61980.88,23,Other,Female,77144075
CLM1576,CUST10599,Third Party,Central,2024-06-03,493315.16,Approved,2022-03-07,62654.25,73,Natural Disaster,Male,19673809
CLM1577,CUST92111,Life,Nairobi,2024-01-08,???,Pending,2022-12-24,69153.89,48,Medical,Male,68548403
CLM1578,CUST17081,Life,Nyanza,2024-11-30,???,Cancelled,2023-05-02,62448.3,74,Medical,Male,20450542
CLM1579,CUST80432,Comprehensive,North Eastern,2024-06-15,257936.96,Approved,2024-06-09,89717.76,64,Medical,Female,87277086
CLM1580,CUST98716,Third Party,Central,2024-10-02,163739.98,Approved,2024-09-21,25237.6,44,Theft,Female,64280720
CLM1581,CUST19637,Health,Nairobi,2024-04-22,445353.93,Pending,2022-06-28,23184.19,57,Medical,Male,66061934
CLM1582,CUST27878,Third Party,Coast,2024-01-09,487802.39,Pending,2022-09-10,34917.35,20,Other,Male,64362516
CLM1583,CUST24563,Health,Eastern,2024-11-07,86429.46,Cancelled,2024-08-18,23545.65,36,Natural Disaster,Male,33068427
CLM1584,CUST93623,Third Party,Nyanza,2024-11-19,44150.69,Rejected,2023-07-17,86495.51,31,Natural Disaster,Female,71753160
CLM1585,CUST46591,Health,Nyanza,2024-02-04,124667.89,Rejected,2022-12-06,58787.77,75,Natural Disaster,Male,
CLM1586,CUST10665,Comprehensive,Nairobi,2024-04-04,495645.48,Approved,2023-11-08,43718.37,43,Medical,Male,24208709
CLM1587,CUST41524,Comprehensive,Eastern,???,475017.01,Pending,2024-03-24,37123.76,33,Other,Male,89036966
CLM1588,CUST49955,Health,Nairobi,2024-06-02,488233.97,Rejected,2023-04-27,77639.83,73,Other,Female,???
CLM1589,CUST58551,Comprehensive,Central,2024-03-27,193054.75,Cancelled,2023-06-02,54030.19,36,Medical,Female,55568701
CLM1590,CUST90281,Third Party,Central,2024-01-30,310607.15,Cancelled,2023-02-01,74104.56,21,Natural Disaster,Female,32566390
CLM1591,CUST24544,Health,Nairobi,2024-02-14,183420.0,Pending,2023-02-17,65520.92,???,Accident,Male,94989976
CLM1592,CUST41278,Health,Nyanza,2024-03-16,376833.58,Pending,2023-06-27,33405.45,75,Fire,Female,78444607
CLM1593,CUST18305,Health,North Eastern,2024-10-09,251223.6,Approved,2024-09-29,48076.06,52,Other,Female,57123808
CLM1594,CUST58253,Comprehensive,Nyanza,2024-04-01,446059.7,Rejected,2022-06-09,10556.26,43,Theft,Female,29822594
CLM1595,CUST20085,Life,Central,2024-04-09,348843.97,Rejected,2022-11-03,16748.81,31,Natural Disaster,Male,29655410
CLM1596,CUST99443,Third Party,North Eastern,2024-08-21,174003.42,Rejected,2022-08-26,74295.51,19,Fire,Male,???
CLM1597,CUST40451,Property,Coast,2024-01-30,206434.17,Cancelled,2022-05-18,66264.53,68,Fire,Female,97980930
CLM1598,CUST79489,Health,North Eastern,2024-07-10,152737.09,Pending,2023-12-22,90031.63,37,Theft,Female,94281857
CLM1599,CUST58745,Comprehensive,Western,2024-10-22,177207.33,Rejected,2024-06-19,,57,Theft,Female,85663295
CLM1600,CUST97340,Third Party,Nyanza,2024-09-21,59341.75,Cancelled,2024-05-26,58303.47,46,Fire,,70251043
CLM1601,CUST14546,Life,Western,2024-09-03,187084.55,Pending,2024-08-28,54297.01,25,Accident,Female,96300902
CLM1602,CUST29055,Life,Western,2024-12-01,3142.86,Cancelled,2024-09-01,65429.91,36,Medical,Female,53380275
CLM1603,CUST85199,Property,North Eastern,2024-02-28,170003.53,Approved,2023-11-15,73700.77,75,Accident,Male,52431444
CLM1604,CUST25319,Health,Nyanza,2024-07-01,223540.37,Approved,2023-11-18,33983.91,56,Other,Male,19165226
CLM1605,CUST39116,Life,Nyanza,2024-04-27,12251.77,Rejected,2023-03-03,68352.21,???,Natural Disaster,Female,94743076
CLM1606,CUST89058,Comprehensive,Coast,2024-01-22,199381.44,Rejected,2022-10-01,38223.74,41,Accident,Female,89379016
CLM1607,CUST50381,Property,Central,???,108631.88,Rejected,2022-08-30,74669.71,44,Medical,Female,78093604
CLM1608,CUST65552,Health,Western,2024-06-24,417920.25,Approved,2022-02-28,16076.65,37,Medical,,71974027
CLM1609,CUST59253,Health,Rifxx,2024-05-23,207842.49,Rejected,2023-03-22,71604.21,66,Theft,Male,17635653
CLM1610,CUST47940,Comprehensive,Rift Valley,2024-09-07,???,Cancelled,2022-05-21,50421.85,65,Medical,Male,20298660
CLM1611,CUST30188,Health,Central,2024-08-18,327252.67,Cancelled,2024-02-27,42881.36,49,Other,Male,???
CLM1612,CUST46335,Comprehensive,Coast,2024-06-28,290951.82,Rejected,2024-06-20,87097.9,58,Other,Female,61604364
CLM1613,CUST25674,Property,Nairobi,2024-11-03,422794.75,Pending,2022-03-05,59002.14,27,Fire,Female,84399083
CLM1614,CUST27759,Comprehensive,Rift Valley,2024-12-19,181220.56,Cancelled,2024-06-07,6774.06,36,Natural Disaster,Male,70362235
CLM1615,CUST92317,Comprehensive,Western,2024-03-14,272312.46,Cancelled,2023-05-15,83028.56,61,Fire,Female,97488142
CLM1616,CUST57516,Property,Coast,2024-07-03,411834.09,Approved,2024-02-18,15421.05,36,Fire,Female,91202508
CLM1617,CUST31368,Third Party,Nyanza,2024-01-25,415955.2,Approved,2022-12-16,42899.93,22,Accident,Male,30248230
CLM1618,CUST72851,Life,Western,2024-11-10,408702.31,Cancelled,2023-06-18,18876.3,37,Accident,Male,23891786
CLM1619,CUST28659,Life,Wesxx,2024-07-14,105710.66,Approved,2022-09-26,43630.9,66,Accident,Male,21318464
CLM1620,CUST66524,Comprehensive,Nairobi,2024-01-16,396734.54,Approved,2022-07-12,47970.07,34,Accident,Male,
CLM1621,CUST11346,Comprehensive,Nyanza,???,294213.92,Pending,2024-03-25,20108.62,40,Accident,Male,68754920
CLM1622,CUST46356,Life,Coast,2024-08-24,81118.11,Pending,2022-09-04,51481.1,22,Accident,Male,80162053
CLM1623,CUST35106,Third Party,Nairobi,2024-05-24,486816.37,Approved,2023-03-16,92574.75,50,Other,Female,58841557
CLM1624,CUST87251,Comprehensive,Western,2024-06-07,417536.33,Rejected,2023-06-10,43561.0,???,Theft,Female,61998170
CLM1625,CUST26202,Property,Wesxx,2024-01-21,248412.19,Cancelled,2023-09-06,71063.63,53,Other,Male,90246882
CLM1626,CUST25167,Health,Rift Valley,2024-09-08,???,Rejected,2023-06-04,24135.6,44,Fire,Female,94676162
CLM1627,CUST72347,Life,Wesxx,2024-05-08,7380.14,Rejected,2022-05-27,67865.36,43,Medical,Male,18846539
CLM1628,CUST62510,Comprehensive,Western,2024-09-20,33290.5,Pending,2023-08-24,35185.9,56,Medical,Male,84888554
CLM1629,CUST65666,Life,Rift Valley,2024-04-07,378395.17,Rejected,2022-08-22,36897.54,60,Natural Disaster,Female,48137561
CLM1630,CUST77032,Health,Central,2024-02-01,???,Rejected,2023-03-29,50732.83,58,Theft,Male,54743095
CLM1631,CUST18942,Comprehensive,Western,2024-02-24,191933.86,Cancelled,2023-06-28,16968.19,57,Natural Disaster,Male,99068509
CLM1632,CUST96649,Health,North Eastern,2024-09-11,101763.95,Rejected,2023-09-01,50044.54,34,Natural Disaster,Female,51638598
CLM1633,CUST80848,Comprehensive,Eastern,2024-08-19,440182.71,Approved,2022-05-12,39595.73,38,Medical,Female,27307598
CLM1634,CUST14306,Life,Western,2024-08-05,246248.32,Pending,2023-08-09,32621.05,42,Medical,Male,51551377
CLM1635,CUST74297,Property,North Eastern,2024-11-03,238479.62,Pending,2023-05-26,51655.13,43,Fire,Female,96368203
CLM1636,CUST59518,Life,Rift Valley,2024-09-17,160920.91,Approved,2024-03-28,59865.41,26,Fire,Female,27152188
CLM1637,CUST86541,Life,Eastern,2024-02-06,49577.67,Cancelled,2023-05-17,99210.66,44,Fire,Male,
CLM1638,CUST42455,Life,Central,2024-06-13,455284.12,Approved,2024-02-29,87156.12,???,Fire,Male,99987086
CLM1639,CUST14899,Health,Eastern,2024-01-08,134042.82,Rejected,2022-10-09,59622.94,38,Medical,Female,58563745
CLM1640,CUST22809,Comprehensive,Nyanza,2024-03-11,168647.76,Cancelled,2022-11-29,18329.47,37,Fire,Female,51455302
CLM1641,CUST93288,Comprehensive,Nyanza,2024-10-24,144390.42,Approved,2024-01-26,31137.39,54,Medical,Male,55866538
CLM1642,CUST22053,Property,Central,2024-03-28,296340.46,Cancelled,2022-08-02,8592.44,69,Natural Disaster,Female,35770506
CLM1643,CUST55523,Life,Rift Valley,2024-01-30,217022.33,Cancelled,2022-08-18,21607.54,43,Fire,Female,30796389
CLM1644,CUST81770,Comprehensive,Western,2024-07-16,288844.8,Pending,2024-04-18,66759.01,70,Other,Female,23574883
CLM1645,CUST93614,Property,Eastern,2024-01-15,467383.33,Approved,2023-05-30,53182.42,41,Medical,Male,80669879
CLM1646,CUST99824,Health,Eastern,2024-12-06,160007.94,Approved,2024-08-18,64124.89,72,Medical,Female,55199748
CLM1647,CUST94678,Property,Nyanza,2024-08-19,203527.1,Approved,2023-08-09,16696.3,19,Theft,Female,27589104
CLM1648,CUST83377,Health,Nairobi,2024-03-04,101793.26,Cancelled,2022-10-08,15370.2,34,Fire,Male,30703455
CLM1649,CUST15535,Health,Nairobi,2024-11-10,28608.31,Approved,2022-09-15,32762.67,37,Accident,Female,93851247
CLM1650,CUST98037,Comprehensive,Eastern,2024-01-17,471637.91,Pending,2022-11-16,25132.03,54,Other,Male,68743530
CLM1651,CUST86076,Property,Rift Valley,2024-09-19,248729.1,Approved,2023-01-04,25331.53,25,Fire,Female,58895439
CLM1652,CUST61111,Third Party,Eastern,2024-08-25,109786.18,Approved,2023-03-19,19165.12,35,Medical,Female,69619341
CLM1653,CUST87264,Property,Coast,2024-03-31,350109.25,Approved,2023-01-07,33016.01,45,Medical,Male,70254091
CLM1654,CUST28993,Life,Rift Valley,2024-11-10,11516.03,Approved,2023-12-30,84464.35,60,Accident,Male,51536077
CLM1655,CUST60422,Life,Central,2024-05-22,267920.44,Pending,2023-11-16,86049.42,42,Accident,Female,36040410
CLM1656,CUST43493,Third Party,Rift Valley,2024-10-25,105982.86,Pending,2023-03-14,91757.3,58,Fire,Female,71965637
CLM1657,CUST45918,Health,North Eastern,2024-07-14,368734.04,Cancelled,2024-03-30,72303.83,74,Accident,Male,61254050
CLM1658,CUST76366,Health,Coast,2024-03-03,227177.61,Approved,2022-11-07,76673.59,59,Other,Male,66191704
CLM1659,CUST94030,Health,Nyanza,2024-02-23,314519.84,Cancelled,2023-01-24,58429.32,25,Theft,Male,91156554
CLM1660,CUST95089,Property,Eastern,2024-09-06,396528.51,Cancelled,2024-01-17,46246.01,73,Other,Male,17003454
CLM1661,CUST87728,Life,Nyanza,2024-08-03,???,Cancelled,2022-06-09,19825.15,74,Medical,Male,59823245
CLM1662,CUST83207,Third Party,Central,2024-11-26,487089.66,Pending,2022-07-13,27654.75,72,Theft,Male,79244185
